Usual Hours Worked,Education (yrs),Yearly Earnings,Race,Sex,Usual Weekly Earnings,State,Month in Sample
40,13,22000,White,Female,.,Michigan,7
50,14,37000,White,Male,880,Michigan,4
45,12,34000,White,Male,.,Michigan,5
40,18,40000,White,Female,.,Michigan,5
0,13,54000,White,Male,900,Michigan,4
40,10,22000,White,Male,.,Michigan,5
40,12,12000,White,Female,.,Michigan,5
0,13,26000,White,Male,.,Michigan,2
55,13,41000,White,Female,.,Michigan,2
0,12,58000,White,Male,.,Michigan,2
40,14,52000,White,Female,.,Michigan,2
0,18,46480,White,Female,.,Michigan,2
45,14,44460,White,Male,.,Michigan,2
40,13,15000,White,Male,.,Michigan,7
36,13,27000,White,Female,.,Michigan,7
40,12,29000,White,Female,.,Michigan,5
40,12,18000,White,Female,.,Michigan,6
40,9,0,White,Male,.,Michigan,8
40,14,3660,White,Female,315,Michigan,8
40,11,25000,White,Male,2500,Michigan,8
40,12,17800,White,Female,380,Michigan,8
90,12,35000,White,Male,.,Michigan,7
50,13,48000,White,Male,1050,Michigan,4
48,13,40000,White,Male,500,Michigan,4
35,13,0,White,Female,.,Michigan,4
40,16,48000,White,Male,923,Michigan,4
48,13,30000,White,Male,576,Michigan,4
55,12,84225,White,Male,.,Michigan,6
40,12,33000,White,Male,.,Michigan,6
40,12,29000,White,Female,.,Michigan,6
40,10,7000,White,Male,.,Wisconsin,6
0,16,44000,White,Male,.,Wisconsin,7
55,16,40000,White,Male,.,Wisconsin,7
0,13,22750,White,Female,125,Wisconsin,4
50,18,90002,White,Male,1846,Wisconsin,8
40,14,40000,White,Female,808,Wisconsin,8
40,13,62000,White,Male,1100,Wisconsin,8
46,18,13840,White,Female,.,Wisconsin,6
95,16,70000,White,Female,.,Wisconsin,5
45,18,0,Black,Female,.,Wisconsin,4
40,13,48000,White,Female,.,Wisconsin,6
40,16,34000,White,Male,.,Wisconsin,7
50,12,31000,White,Female,.,Wisconsin,1
50,12,41600,White,Male,.,Wisconsin,1
45,12,30000,White,Female,.,Wisconsin,7
56,13,48000,White,Male,.,Wisconsin,2
45,18,50000,White,Female,.,Wisconsin,1
48,18,47905,White,Male,.,Wisconsin,1
40,12,0,White,Male,.,Wisconsin,7
40,12,10000,White,Female,.,Wisconsin,7
50,12,25000,White,Female,.,Wisconsin,2
40,12,35828,White,Male,.,Wisconsin,5
53,13,0,White,Female,.,Wisconsin,7
40,13,43275,White,Male,.,Wisconsin,7
37,14,18000,Black,Male,274,Wisconsin,8
40,12,20800,White,Male,.,Wisconsin,2
40,12,13000,White,Female,.,Wisconsin,2
40,13,29500,White,Female,.,Wisconsin,1
40,12,30000,White,Male,.,Wisconsin,1
40,16,20000,White,Female,.,Wisconsin,7
35,11,26000,White,Female,577,Wisconsin,8
41,16,12200,White,Female,.,Wisconsin,6
60,18,62000,White,Male,1200,Wisconsin,8
40,12,17740,White,Female,.,Wisconsin,3
40,12,19056,White,Male,.,Wisconsin,3
40,12,6659,White,Female,.,Wisconsin,3
40,13,38000,White,Male,.,Wisconsin,7
65,16,75000,White,Male,1346,Wisconsin,8
40,16,34000,Black,Female,.,Wisconsin,3
40,13,34000,White,Male,971,Wisconsin,4
40,12,18500,White,Female,361,Wisconsin,4
54,13,20000,White,Female,.,Wisconsin,7
40,14,3000,White,Male,.,Wisconsin,7
50,16,35000,White,Female,.,Wisconsin,7
50,12,50000,White,Female,.,Wisconsin,7
40,18,50000,White,Female,.,Wisconsin,7
40,13,15800,IndEsk,Female,.,Wisconsin,2
45,12,17000,White,Female,.,Wisconsin,2
40,13,29000,White,Male,.,Wisconsin,2
63,16,26000,White,Male,.,Wisconsin,2
40,18,110000,White,Male,.,Wisconsin,2
40,16,41111,White,Male,.,Wisconsin,2
40,13,21000,White,Female,.,Wisconsin,6
40,13,42000,White,Male,.,Wisconsin,6
45,13,50000,White,Male,.,Wisconsin,1
40,13,30000,White,Male,.,Wisconsin,6
50,12,45000,White,Male,.,Wisconsin,6
42,13,59000,White,Male,.,Wisconsin,1
40,12,38000,White,Male,.,Wisconsin,1
70,18,50000,White,Female,.,Wisconsin,2
80,18,0,White,Male,.,Wisconsin,2
40,12,10000,Black,Female,.,Wisconsin,1
40,12,18200,White,Male,.,Wisconsin,1
40,10,10400,White,Female,.,Wisconsin,1
40,12,20000,White,Female,634,Wisconsin,8
40,8,31169,White,Male,490,Wisconsin,8
36,12,18000,White,Male,.,Wisconsin,6
40,12,27000,White,Female,.,Wisconsin,5
45,13,12000,White,Male,.,Wisconsin,5
40,18,103000,White,Male,.,Wisconsin,1
40,16,24000,White,Male,.,Wisconsin,1
40,12,40000,White,Male,.,Wisconsin,5
40,12,24000,White,Female,.,Wisconsin,5
40,13,22000,White,Male,.,Wisconsin,5
50,16,63500,White,Female,.,Wisconsin,7
40,12,29000,White,Female,.,Wisconsin,5
40,12,23300,White,Male,.,Wisconsin,3
40,13,22000,White,Female,.,Wisconsin,5
44,18,47000,White,Female,.,Wisconsin,7
40,13,72000,White,Male,.,Wisconsin,3
40,13,15000,White,Male,.,Wisconsin,5
40,12,1500,Black,Male,.,Wisconsin,5
40,12,2600,Black,Male,.,Wisconsin,5
40,12,15000,Black,Female,300,Wisconsin,8
45,13,24000,White,Male,.,Wisconsin,7
45,12,35000,White,Male,.,Wisconsin,3
40,10,14000,White,Female,.,Wisconsin,3
55,12,36000,White,Male,.,Wisconsin,3
50,16,55000,White,Male,.,Wisconsin,2
40,13,28000,Black,Male,.,Wisconsin,6
40,12,18000,Black,Female,.,Wisconsin,6
60,12,20000,White,Male,.,Wisconsin,7
40,10,10000,Black,Male,.,Wisconsin,5
45,13,43000,White,Male,.,Wisconsin,5
45,12,25000,White,Male,.,Wisconsin,5
43,12,110000,White,Male,.,Wisconsin,7
40,12,23000,White,Female,.,Wisconsin,1
40,12,23000,White,Female,.,Wisconsin,1
40,12,13000,White,Female,.,Wisconsin,1
40,13,8000,White,Female,.,Wisconsin,2
40,18,52000,White,Male,.,Wisconsin,1
48,13,43500,White,Male,370,Wisconsin,8
40,13,49000,White,Female,2885,Wisconsin,8
40,14,35000,White,Male,360,Wisconsin,8
96,13,0,White,Male,.,Wisconsin,8
42,16,35000,White,Female,571,Wisconsin,8
40,16,24400,White,Female,615,Wisconsin,8
0,18,42000,AsianPI,Male,808,Wisconsin,8
50,10,55000,White,Male,.,Wisconsin,7
40,11,28000,White,Female,.,Wisconsin,7
40,13,50000,White,Male,.,Wisconsin,6
52,16,90000,White,Male,.,Wisconsin,3
60,16,65000,White,Male,.,Wisconsin,2
40,18,113925,White,Male,.,Wisconsin,2
50,12,132000,White,Male,.,Wisconsin,2
40,16,30000,White,Male,596,Wisconsin,8
56,13,48000,White,Male,720,Wisconsin,8
40,12,38000,White,Male,529,Wisconsin,8
52,13,31620,White,Female,560,Wisconsin,8
40,12,25376,White,Female,488,Wisconsin,4
62,12,26000,White,Female,.,Wisconsin,5
50,12,14000,White,Male,.,Wisconsin,5
50,13,35000,White,Male,.,Wisconsin,5
40,16,53230,White,Male,753,Wisconsin,4
45,16,33000,White,Male,712,Wisconsin,4
55,16,44000,White,Female,600,Wisconsin,4
0,13,18200,IndEsk,Female,299,Wisconsin,4
0,13,41000,White,Male,.,Wisconsin,7
50,16,30000,White,Female,635,Wisconsin,8
40,13,6000,Black,Female,251,Wisconsin,8
40,12,31200,White,Female,.,Wisconsin,2
40,12,45000,White,Male,.,Wisconsin,2
38,12,5498,White,Female,.,Wisconsin,2
40,13,21840,White,Male,.,Wisconsin,2
65,12,56800,White,Male,.,Wisconsin,1
45,16,60000,White,Male,.,Wisconsin,1
40,12,25000,White,Male,.,Wisconsin,2
45,12,35000,White,Male,.,Wisconsin,2
55,8,50000,White,Male,.,Wisconsin,2
60,18,306731,White,Male,.,Wisconsin,2
40,13,31200,Black,Female,.,Wisconsin,1
35,12,35000,Black,Male,525,Wisconsin,8
40,12,11000,Black,Male,240,Wisconsin,8
55,11,28000,White,Male,.,Wisconsin,3
45,12,17680,White,Female,.,Wisconsin,3
40,10,24400,White,Male,.,Wisconsin,1
40,16,37000,White,Male,.,Wisconsin,5
40,16,32000,White,Female,.,Wisconsin,5
40,16,29000,White,Male,.,Wisconsin,7
40,12,25000,White,Male,.,Wisconsin,7
40,16,32000,White,Female,.,Wisconsin,1
40,12,0,White,Male,.,Wisconsin,1
45,16,28500,White,Female,.,Wisconsin,6
50,18,32000,White,Male,.,Wisconsin,2
50,13,32000,White,Male,800,Wisconsin,8
40,12,20000,White,Female,320,Wisconsin,8
40,12,20000,Black,Female,.,Wisconsin,2
40,12,25000,White,Female,320,Wisconsin,8
70,12,36000,White,Male,865,Wisconsin,8
50,12,50000,White,Male,.,Wisconsin,7
40,12,21000,White,Male,.,Wisconsin,1
80,16,56000,White,Female,.,Wisconsin,1
72,13,37000,White,Male,.,Wisconsin,1
85,16,46000,White,Male,923,Wisconsin,8
40,12,48000,White,Male,779,Wisconsin,4
40,12,17000,Black,Female,.,Wisconsin,2
47,13,26000,Black,Female,.,Wisconsin,2
35,18,40000,White,Male,.,Wisconsin,3
65,12,2000,AsianPI,Female,.,Wisconsin,3
80,12,42000,AsianPI,Male,.,Wisconsin,3
40,12,22000,Black,Female,442,Wisconsin,8
40,13,52000,White,Female,.,Wisconsin,7
40,12,26000,White,Female,491,Wisconsin,8
45,18,52000,White,Male,.,Wisconsin,7
48,18,66000,White,Female,.,Wisconsin,7
0,12,5200,White,Male,.,Wisconsin,5
40,16,20000,White,Female,.,Wisconsin,6
40,12,20000,White,Female,.,Wisconsin,6
56,11,12960,White,Male,.,Wisconsin,6
40,12,22500,White,Male,.,Wisconsin,5
40,13,20000,White,Male,.,Wisconsin,1
50,11,2940,Black,Female,.,Wisconsin,1
40,11,19000,Black,Female,.,Wisconsin,1
40,18,45000,White,Female,.,Wisconsin,1
40,12,22000,White,Female,.,Wisconsin,1
40,13,20000,White,Female,.,Wisconsin,1
40,12,35000,White,Male,.,Wisconsin,1
40,13,56000,White,Male,.,Wisconsin,3
40,13,18000,White,Male,.,Wisconsin,3
40,13,31004,White,Female,.,Wisconsin,7
40,16,14000,White,Female,364,Wisconsin,4
70,18,0,White,Male,.,Wisconsin,7
40,16,60000,White,Female,.,Wisconsin,7
40,12,20000,White,Female,.,Wisconsin,6
40,12,50913,White,Male,.,Wisconsin,6
40,11,25000,White,Male,.,Wisconsin,5
62,16,28000,White,Female,.,Wisconsin,6
60,13,35000,White,Male,.,Wisconsin,6
45,13,40000,White,Male,.,Wisconsin,7
0,16,30500,White,Female,.,Wisconsin,7
40,13,45000,White,Male,.,Wisconsin,6
55,18,110000,White,Male,.,Wisconsin,2
40,16,24000,White,Female,.,Wisconsin,2
65,18,100000,White,Male,.,Wisconsin,2
45,13,45000,White,Male,.,Wisconsin,2
40,13,23000,White,Male,.,Wisconsin,2
40,13,23000,White,Male,.,Wisconsin,2
55,18,90000,White,Male,.,Wisconsin,2
50,16,55000,White,Male,.,Wisconsin,2
55,18,43000,White,Male,.,Wisconsin,7
40,16,42000,White,Female,.,Wisconsin,7
0,18,0,White,Male,.,Wisconsin,4
40,16,46000,White,Female,.,Wisconsin,6
80,13,50000,White,Male,.,Wisconsin,6
60,12,35000,White,Male,.,Wisconsin,1
40,11.5,25000,White,Male,.,Wisconsin,1
45,16,50000,White,Male,.,Wisconsin,5
45,16,0,White,Female,.,Wisconsin,5
75,12,51000,White,Male,.,Wisconsin,5
45,12,18000,White,Female,.,Wisconsin,5
40,12,30000,White,Male,.,Wisconsin,6
40,13,35000,White,Male,.,Wisconsin,6
40,12,23000,White,Female,.,Wisconsin,6
40,12,10998,White,Male,.,Wisconsin,1
40,13,56000,White,Male,.,Wisconsin,1
40,16,43000,White,Female,.,Wisconsin,1
40,13,16900,White,Male,320,Wisconsin,8
60,16,90000,White,Male,.,Wisconsin,1
75,18,30000,White,Female,.,Wisconsin,1
40,12,32000,White,Female,292,Wisconsin,8
40,12,61000,White,Male,660,Wisconsin,8
40,16,40000,White,Male,471,Wisconsin,8
50,13,43000,White,Male,.,Wisconsin,7
40,18,75000,White,Male,.,Wisconsin,6
40,18,23000,White,Female,.,Wisconsin,6
40,16,35000,White,Female,.,Wisconsin,3
40,18,52000,Black,Female,.,Wisconsin,6
40,13,49800,White,Male,958,Wisconsin,8
45,16,67000,White,Male,1288,Wisconsin,8
60,16,35000,White,Male,.,Wisconsin,6
40,13,12000,White,Female,.,Wisconsin,6
65,18,366656,White,Male,.,Wisconsin,5
59,16,8000,White,Female,.,Wisconsin,5
0,18,45000,White,Female,276,Wisconsin,4
0,18,10000,White,Male,.,Wisconsin,4
40,13,3000,White,Male,.,Wisconsin,6
35,12,10000,White,Female,.,Wisconsin,6
40,13,42000,White,Male,.,Wisconsin,2
40,18,110000,White,Male,.,Wisconsin,5
50,18,33000,White,Female,.,Wisconsin,5
0,16,33464,White,Male,581,Wisconsin,8
50,13,59000,White,Male,.,Wisconsin,5
45,16,47668,White,Female,.,Wisconsin,5
40,18,42000,White,Male,.,Wisconsin,1
40,16,46000,White,Female,.,Wisconsin,1
40,16,60000,White,Male,.,Wisconsin,1
40,16,34000,White,Female,.,Wisconsin,1
40,13,17601,White,Male,.,Wisconsin,2
50,16,56000,White,Female,1077,Wisconsin,8
43,12,31446,White,Male,605,Wisconsin,8
40,18,37000,White,Female,.,Wisconsin,7
48,12,36000,White,Male,.,Wisconsin,6
44,13,22900,White,Female,.,Wisconsin,6
0,13,150000,White,Male,.,Wisconsin,5
45,18,88000,White,Male,.,Wisconsin,5
45,13,26775,White,Female,568,Wisconsin,8
50,12,40000,White,Male,.,Wisconsin,3
40,16,306731,White,Male,1346,Wisconsin,8
45,12,30000,White,Female,.,Wisconsin,3
40,12,42000,White,Male,710,Wisconsin,4
40,12,6000,White,Male,.,Wisconsin,6
40,12,14000,White,Female,.,Wisconsin,6
40,13,315731,White,Male,.,Wisconsin,7
40,12,13000,White,Female,.,Wisconsin,7
60,12,23400,White,Male,.,Wisconsin,7
40,13,40560,White,Male,780,Wisconsin,8
40,18,72160,White,Female,1760,Wisconsin,8
40,16,57000,White,Male,.,Wisconsin,3
46,12,25000,White,Male,556,Wisconsin,4
40,13,25400,White,Male,542,Wisconsin,4
65,16,306731,White,Male,2885,Wisconsin,8
45,16,45000,White,Male,865,Wisconsin,8
50,16,75000,White,Male,1442,Wisconsin,8
40,13,0,White,Female,.,Wisconsin,8
45,12,47000,White,Male,996,Wisconsin,8
50,12,32000,White,Male,.,Wisconsin,7
45,13,26000,White,Female,.,Wisconsin,7
44,12,15000,White,Female,.,Wisconsin,2
0,10,23000,White,Male,.,Wisconsin,2
40,12,35000,White,Male,.,Wisconsin,2
40,11.5,37000,White,Male,.,Wisconsin,2
40,16,27000,White,Female,.,Wisconsin,5
40,12,32000,White,Male,.,Wisconsin,7
40,18,70000,White,Male,.,Wisconsin,7
40,12,43000,White,Male,.,Wisconsin,1
0,12,40000,White,Male,.,Wisconsin,3
40,12,30000,White,Male,.,Wisconsin,3
40,12,50831,White,Male,.,Wisconsin,7
58,16,70000,White,Male,.,Wisconsin,3
40,16,41912,White,Female,846,Wisconsin,4
40,16,43000,White,Male,.,Wisconsin,5
55,10,28500,White,Male,.,Wisconsin,1
55,16,22000,White,Male,.,Wisconsin,1
47,8,2000,White,Female,.,Wisconsin,1
50,16,42000,White,Female,808,Wisconsin,8
38,13,22000,AsianPI,Male,.,Wisconsin,5
40,14,24000,AsianPI,Female,.,Wisconsin,5
58,12,15000,White,Male,.,Wisconsin,3
48,13,9680,White,Male,.,Wisconsin,3
0,13,35000,White,Male,.,Wisconsin,7
45,12,60000,White,Male,.,Wisconsin,6
40,12,31000,White,Female,.,Wisconsin,6
45,13,31000,White,Male,.,Wisconsin,2
40,12,15000,White,Female,.,Wisconsin,2
50,16,42400,White,Female,1060,Wisconsin,8
45,13,40000,White,Female,.,Wisconsin,6
40,12,75000,White,Male,.,Wisconsin,6
40,12,45000,White,Male,1083,Wisconsin,4
40,12,23000,White,Female,410,Wisconsin,4
40,13,26000,White,Male,.,Wisconsin,7
45,12,27000,White,Male,.,Wisconsin,7
40,13,60000,White,Male,.,Wisconsin,5
40,13,22000,White,Female,442,Wisconsin,4
40,13,19000,White,Male,916,Wisconsin,4
40,12,25000,White,Female,500,Wisconsin,4
40,12,14000,White,Male,583,Wisconsin,4
40,11,17264,White,Female,576,Wisconsin,4
40,13,58000,White,Male,.,Wisconsin,4
40,13,20000,White,Female,.,Wisconsin,4
40,13,21000,White,Female,.,Wisconsin,2
40,12,26992,White,Male,.,Wisconsin,7
40,12,13242,White,Female,.,Wisconsin,7
40,13,30000,White,Male,.,Wisconsin,7
45,16,26000,White,Male,.,Wisconsin,3
45,16,45000,White,Female,.,Wisconsin,5
40,13,14000,White,Female,.,Wisconsin,5
0,16,40000,White,Male,.,Wisconsin,3
40,12,25000,White,Female,.,Wisconsin,5
0,12,0,White,Male,.,Wisconsin,7
55,14,50000,White,Female,576,Wisconsin,4
50,16,26000,White,Female,.,Wisconsin,7
45,13,29800,White,Female,.,Wisconsin,2
45,12,20000,White,Male,.,Wisconsin,2
60,12,35000,White,Male,.,Wisconsin,2
45,18,53000,White,Male,.,Wisconsin,5
40,16,36000,White,Female,.,Wisconsin,5
40,12,30104,White,Female,.,Wisconsin,6
40,18,55000,White,Male,.,Wisconsin,6
40,18,43000,White,Male,.,Wisconsin,5
40,8,17000,White,Male,.,Wisconsin,2
40,12,21320,White,Male,410,Wisconsin,8
40,12,26000,White,Male,583,Wisconsin,8
50,13,48916,White,Male,941,Wisconsin,8
60,12,26130,White,Female,496,Wisconsin,8
45,16,38000,White,Male,.,Wisconsin,5
40,12,27000,White,Male,.,Wisconsin,5
40,12,27000,White,Female,.,Wisconsin,5
50,13,53000,White,Male,.,Wisconsin,6
45,12,40000,White,Male,.,Wisconsin,5
50,13,75000,White,Male,.,Wisconsin,6
45,16,8000,White,Female,.,Wisconsin,6
45,18,72474,White,Male,1394,Wisconsin,8
35,16,11870,White,Female,196,Wisconsin,8
50,13,12050,White,Male,280,Wisconsin,8
0,13,5000,White,Female,.,Wisconsin,4
66,13,0,White,Male,.,Wisconsin,4
35,12,0,White,Female,.,Wisconsin,4
50,16,53000,White,Male,.,Wisconsin,1
50,12,48000,White,Female,.,Wisconsin,1
40,16,100000,White,Male,.,Wisconsin,3
74,18,86000,White,Male,.,Wisconsin,3
40,18,63000,AsianPI,Male,997,Wisconsin,4
40,16,28500,AsianPI,Female,496,Wisconsin,4
50,12,28500,White,Male,538,Wisconsin,4
41,12,18365,White,Female,.,Wisconsin,7
45,13,45000,White,Female,788,Wisconsin,8
50,13,24500,White,Male,481,Wisconsin,8
40,16,100000,White,Male,.,Wisconsin,3
40,12,16860,White,Male,.,Wisconsin,2
40,8,12000,White,Female,.,Wisconsin,2
40,11.5,20000,White,Male,.,Wisconsin,2
60,16,40000,White,Female,.,Wisconsin,2
80,11,20000,White,Male,.,Wisconsin,2
50,12,33800,White,Male,.,Wisconsin,2
40,13,18000,White,Female,354,Wisconsin,8
45,13,41100,White,Male,823,Wisconsin,8
0,16,48000,White,Male,.,Wisconsin,7
50,13,34971,White,Male,728,Wisconsin,8
40,13,33000,White,Female,641,Wisconsin,4
40,12,25000,White,Female,491,Wisconsin,4
60,12,30000,White,Male,.,Wisconsin,5
35,12,11000,White,Female,.,Wisconsin,5
90,12,0,White,Male,.,Wisconsin,8
100,12,6665,White,Female,.,Wisconsin,8
48,12,0,White,Male,.,Wisconsin,3
50,12,0,White,Female,.,Wisconsin,3
45,12,27372,White,Female,526,Wisconsin,4
45,18,33000,White,Female,.,Wisconsin,6
45,16,36000,White,Male,.,Wisconsin,6
40,11,19019,White,Male,.,Wisconsin,6
40,16,34000,White,Male,654,Wisconsin,8
43,13,25650,White,Male,.,Wisconsin,3
54,13,36000,White,Male,673,Wisconsin,4
40,13,21000,White,Female,404,Wisconsin,4
40,12,28774,White,Male,.,Wisconsin,3
40,11,10064,White,Female,.,Wisconsin,3
36,13,11500,White,Female,.,Wisconsin,3
43,12,26000,White,Male,.,Wisconsin,3
0,13,10000,White,Female,.,Wisconsin,3
40,12,34000,White,Male,654,Wisconsin,8
40,11,28600,White,Male,.,Wisconsin,3
43,13,9874,White,Female,.,Wisconsin,3
40,11,17472,AsianPI,Male,.,Wisconsin,3
40,13,16640,White,Female,.,Wisconsin,5
62,13,107828,White,Male,.,Wisconsin,5
40,13,25000,White,Male,385,Wisconsin,4
40,12,24000,White,Female,375,Wisconsin,4
40,12,28000,White,Male,600,Wisconsin,8
60,12,60000,White,Male,.,Wisconsin,1
40,12,24500,White,Female,.,Wisconsin,5
40,12,31400,White,Male,.,Wisconsin,2
0,16,17000,White,Male,375,Wisconsin,4
40,18,45000,White,Female,.,Wisconsin,2
40,12,50000,White,Male,.,Wisconsin,2
50,12,20470,White,Female,.,Wisconsin,3
35,13,13000,White,Female,.,Wisconsin,1
40,12,29829,White,Male,.,Wisconsin,7
70,12,46000,White,Male,.,Wisconsin,6
40,12,25000,White,Female,500,Wisconsin,4
40,12,25000,White,Male,1170,Wisconsin,4
52,18,52000,IndEsk,Male,.,Wisconsin,1
40,12,26000,White,Male,.,Wisconsin,1
40,12,20000,White,Female,.,Wisconsin,1
36,12,27000,White,Male,.,Wisconsin,2
40,13,8700,White,Female,.,Wisconsin,2
40,12,18000,White,Male,.,Wisconsin,7
40,12,12000,White,Female,.,Wisconsin,7
60,12,36738,White,Female,.,Wisconsin,2
45,12,76830,White,Male,.,Wisconsin,2
40,12,10600,White,Female,.,Wisconsin,6
40,11.5,30000,White,Male,.,Wisconsin,6
0,8,28000,White,Male,.,Wisconsin,6
70,16,31000,White,Male,.,Wisconsin,5
70,16,18000,White,Female,.,Wisconsin,5
40,9,40631,White,Male,875,Wisconsin,8
40,16,40800,White,Male,800,Wisconsin,4
40,12,29000,White,Female,450,Wisconsin,4
0,12,12650,White,Female,330,Wisconsin,4
40,16,100000,White,Male,962,Wisconsin,4
37,13,18888,White,Female,481,Wisconsin,4
37,13,24138,White,Female,373,Wisconsin,4
40,12,36000,White,Male,.,Wisconsin,6
40,14,27000,White,Female,.,Wisconsin,6
36,13,30000,White,Male,.,Wisconsin,6
40,12,400,Black,Male,.,Wisconsin,3
99,11.5,500,White,Male,.,Wisconsin,3
45,13,42200,White,Male,.,Wisconsin,6
38,12,32000,White,Female,.,Wisconsin,6
40,12,25000,White,Female,.,Wisconsin,3
45,12,16900,White,Male,.,Wisconsin,6
40,13,9000,White,Female,.,Wisconsin,6
40,12,28000,White,Male,.,Wisconsin,5
45,12,21000,White,Male,.,Wisconsin,5
45,12,20000,White,Male,.,Wisconsin,5
40,14,12000,White,Female,.,Wisconsin,6
50,12,0,White,Male,.,Wisconsin,6
50,16,60000,White,Male,1154,Wisconsin,8
40,12,0,White,Male,.,Wisconsin,8
50,16,12700,White,Female,231,Wisconsin,8
40,12,82000,White,Male,.,Wisconsin,6
40,12,30000,White,Female,.,Wisconsin,6
0,13,0,White,Female,.,Wisconsin,5
40,13,40000,White,Male,.,Wisconsin,5
40,13,20000,White,Female,.,Wisconsin,5
37,12,21400,White,Female,323,Wisconsin,8
80,12,59925,White,Male,.,Wisconsin,5
40,12,31000,White,Female,.,Wisconsin,5
40,12,12350,White,Female,272,Wisconsin,4
44,13,27000,White,Male,519,Wisconsin,4
90,16,16800,White,Male,.,Wisconsin,8
40,12,9000,White,Female,320,Wisconsin,4
40,12,23660,White,Male,440,Wisconsin,4
52,18,36525,White,Male,.,Wisconsin,3
0,13,20500,White,Female,.,Wisconsin,5
50,12,46400,White,Male,892,Wisconsin,4
